Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Amit,"Fauda: Season 4: ""Episode 3""",Chrome PC (Cadmium),2024-05-09 11:30:01,IN,"[{""eventType"":""start"",""sessionOffsetMs"":177599,""mediaOffsetMs"":5880},{""eventType"":""playing"",""sessionOffsetMs"":177627,""mediaOffsetMs"":5880},{""eventType"":""paused"",""sessionOffsetMs"":365142,""mediaOffsetMs"":193000},{""eventType"":""reposition"",""sessionOffsetMs"":365143,""mediaOffsetMs"":215601},{""eventType"":""playing"",""sessionOffsetMs"":365174,""mediaOffsetMs"":215601},{""eventType"":""paused"",""sessionOffsetMs"":1856949,""mediaOffsetMs"":1707148},{""eventType"":""playing"",""sessionOffsetMs"":1860054,""mediaOffsetMs"":1707321},{""eventType"":""paused"",""sessionOffsetMs"":2402056,""mediaOffsetMs"":2249277},{""eventType"":""playing"",""sessionOffsetMs"":2848328,""mediaOffsetMs"":2249315},{""eventType"":""stopped"",""sessionOffsetMs"":3287135,""mediaOffsetMs"":2687417}]"
Amit,"Fauda: Season 4: ""Episode 2""",Chrome PC (Cadmium),2024-05-09 10:14:36,IN,"[{""eventType"":""start"",""sessionOffsetMs"":179046,""mediaOffsetMs"":5920},{""eventType"":""playing"",""sessionOffsetMs"":179123,""mediaOffsetMs"":5920},{""eventType"":""paused"",""sessionOffsetMs"":442351,""mediaOffsetMs"":269000},{""eventType"":""reposition"",""sessionOffsetMs"":442352,""mediaOffsetMs"":292441},{""eventType"":""playing"",""sessionOffsetMs"":442406,""mediaOffsetMs"":292441},{""eventType"":""paused"",""sessionOffsetMs"":447461,""mediaOffsetMs"":297159},{""eventType"":""playing"",""sessionOffsetMs"":1194596,""mediaOffsetMs"":297432},{""eventType"":""paused"",""sessionOffsetMs"":1857617,""mediaOffsetMs"":959842},{""eventType"":""playing"",""sessionOffsetMs"":2136890,""mediaOffsetMs"":959993},{""eventType"":""paused"",""sessionOffsetMs"":2421291,""mediaOffsetMs"":1243705},{""eventType"":""playing"",""sessionOffsetMs"":2630801,""mediaOffsetMs"":1243986},{""eventType"":""paused"",""sessionOffsetMs"":2983265,""mediaOffsetMs"":1595580},{""eventType"":""playing"",""sessionOffsetMs"":3215750,""mediaOffsetMs"":1595841},{""eventType"":""paused"",""sessionOffsetMs"":3536748,""mediaOffsetMs"":1915742},{""eventType"":""playing"",""sessionOffsetMs"":3653762,""mediaOffsetMs"":1915879},{""eventType"":""paused"",""sessionOffsetMs"":4189884,""mediaOffsetMs"":2451084},{""eventType"":""playing"",""sessionOffsetMs"":4339930,""mediaOffsetMs"":2451308},{""eventType"":""stopped"",""sessionOffsetMs"":4703960,""mediaOffsetMs"":2814794}]"
Amit,"Fauda: Season 4: ""Episode 1""",Chrome PC (Cadmium),2024-05-09 09:19:52,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":508003},{""eventType"":""playing"",""sessionOffsetMs"":1048,""mediaOffsetMs"":508003},{""eventType"":""paused"",""sessionOffsetMs"":431520,""mediaOffsetMs"":938238},{""eventType"":""playing"",""sessionOffsetMs"":822548,""mediaOffsetMs"":938427},{""eventType"":""paused"",""sessionOffsetMs"":1483992,""mediaOffsetMs"":1598457},{""eventType"":""playing"",""sessionOffsetMs"":1764155,""mediaOffsetMs"":1598581},{""eventType"":""paused"",""sessionOffsetMs"":1786710,""mediaOffsetMs"":1620337},{""eventType"":""playing"",""sessionOffsetMs"":1878630,""mediaOffsetMs"":1620534},{""eventType"":""stopped"",""sessionOffsetMs"":3284919,""mediaOffsetMs"":3026114}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-09 09:19:50,IN,"[{""eventType"":""start"",""sessionOffsetMs"":19,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":915,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1094,""mediaOffsetMs"":980}]"
Amit,Inciting Incident Clip: The Railway Men,Chrome PC (Cadmium),2024-05-09 09:19:36,IN,"[{""eventType"":""start"",""sessionOffsetMs"":35,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":824,""mediaOffsetMs"":0}]"
Amit,Season 1 Trailer: Jamtara - Sabka Number Ayega,Chrome PC (Cadmium),2024-05-09 09:19:36,IN,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":512,""mediaOffsetMs"":0}]"
Amit,Supporting Character Clip: Choona,Chrome PC (Cadmium),2024-05-09 09:17:48,IN,"[{""eventType"":""start"",""sessionOffsetMs"":53,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":897,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7829,""mediaOffsetMs"":6669},{""eventType"":""stopped"",""sessionOffsetMs"":118310,""mediaOffsetMs"":6752}]"
Amit,Season 1 Main Character Intro Clip: Killer Soup,Chrome PC (Cadmium),2024-05-08 13:03:26,IN,[]
Amit,"Fauda: Season 4: ""Episode 1""",Chrome PC (Cadmium),2024-05-08 12:43:55,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":13000},{""eventType"":""playing"",""sessionOffsetMs"":1806,""mediaOffsetMs"":13000},{""eventType"":""paused"",""sessionOffsetMs"":28541,""mediaOffsetMs"":39513},{""eventType"":""playing"",""sessionOffsetMs"":322272,""mediaOffsetMs"":39672},{""eventType"":""paused"",""sessionOffsetMs"":531119,""mediaOffsetMs"":247083},{""eventType"":""playing"",""sessionOffsetMs"":919487,""mediaOffsetMs"":247347},{""eventType"":""paused"",""sessionOffsetMs"":932646,""mediaOffsetMs"":259894},{""eventType"":""playing"",""sessionOffsetMs"":935414,""mediaOffsetMs"":260002},{""eventType"":""paused"",""sessionOffsetMs"":1058118,""mediaOffsetMs"":383000},{""eventType"":""reposition"",""sessionOffsetMs"":1058119,""mediaOffsetMs"":402841},{""eventType"":""playing"",""sessionOffsetMs"":1058198,""mediaOffsetMs"":402841},{""eventType"":""paused"",""sessionOffsetMs"":1065340,""mediaOffsetMs"":409697},{""eventType"":""playing"",""sessionOffsetMs"":1069339,""mediaOffsetMs"":409929},{""eventType"":""paused"",""sessionOffsetMs"":1167598,""mediaOffsetMs"":508022},{""eventType"":""stopped"",""sessionOffsetMs"":1171792,""mediaOffsetMs"":508176}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-08 12:43:52,IN,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":832,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1472,""mediaOffsetMs"":1474}]"
Amit,Season 1 Main Character Intro Clip: Killer Soup,Chrome PC (Cadmium),2024-05-08 12:43:43,IN,"[{""eventType"":""start"",""sessionOffsetMs"":55,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":610,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9359,""mediaOffsetMs"":8463},{""eventType"":""stopped"",""sessionOffsetMs"":10804,""mediaOffsetMs"":8596}]"
Amit,Season 1 Plot Clip: The Girl from Oslo,Chrome PC (Cadmium),2024-05-08 09:29:26,IN,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":4},{""eventType"":""playing"",""sessionOffsetMs"":608,""mediaOffsetMs"":4},{""eventType"":""stopped"",""sessionOffsetMs"":608,""mediaOffsetMs"":4}]"
Amit,"Fauda: Season 4: ""Episode 1""",Chrome PC (Cadmium),2024-05-08 09:29:16,IN,"[{""eventType"":""start"",""sessionOffsetMs"":179635,""mediaOffsetMs"":5920},{""eventType"":""playing"",""sessionOffsetMs"":179662,""mediaOffsetMs"":5920},{""eventType"":""stopped"",""sessionOffsetMs"":187670,""mediaOffsetMs"":13795}]"
Amit,"Fauda: Season 3: ""Episode 12""",Chrome PC (Cadmium),2024-05-08 09:03:06,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":713000},{""eventType"":""playing"",""sessionOffsetMs"":1141,""mediaOffsetMs"":713000},{""eventType"":""paused"",""sessionOffsetMs"":31148,""mediaOffsetMs"":743000},{""eventType"":""reposition"",""sessionOffsetMs"":31149,""mediaOffsetMs"":709932},{""eventType"":""playing"",""sessionOffsetMs"":31806,""mediaOffsetMs"":709932},{""eventType"":""paused"",""sessionOffsetMs"":36362,""mediaOffsetMs"":714000},{""eventType"":""reposition"",""sessionOffsetMs"":36363,""mediaOffsetMs"":725796},{""eventType"":""playing"",""sessionOffsetMs"":37130,""mediaOffsetMs"":725796},{""eventType"":""stopped"",""sessionOffsetMs"":1571169,""mediaOffsetMs"":2259591}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-08 09:03:03,IN,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":875,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":2874,""mediaOffsetMs"":2856}]"
Amit,Season 1 Part 6 Clip 6: The Great Indian Kapil Show,Chrome PC (Cadmium),2024-05-08 09:03:03,IN,"[{""eventType"":""start"",""sessionOffsetMs"":26,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":562,""mediaOffsetMs"":null}]"
Amit,Limited Series: Villain / Antagonist Clip: Treason,Chrome PC (Cadmium),2024-05-08 09:02:57,IN,"[{""eventType"":""start"",""sessionOffsetMs"":82,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":825,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5054,""mediaOffsetMs"":3706},{""eventType"":""playing"",""sessionOffsetMs"":5511,""mediaOffsetMs"":4023},{""eventType"":""paused"",""sessionOffsetMs"":5533,""mediaOffsetMs"":4023},{""eventType"":""playing"",""sessionOffsetMs"":5590,""mediaOffsetMs"":4108},{""eventType"":""stopped"",""sessionOffsetMs"":8389,""mediaOffsetMs"":6682}]"
Amit,Supporting Character Clip: Mission Majnu,Chrome PC (Cadmium),2024-05-08 06:29:48,IN,"[{""eventType"":""start"",""sessionOffsetMs"":26,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":676,""mediaOffsetMs"":9},{""eventType"":""stopped"",""sessionOffsetMs"":676,""mediaOffsetMs"":9}]"
Amit,"Fauda: Season 3: ""Episode 12""",Chrome PC (Cadmium),2024-05-08 05:53:48,IN,"[{""eventType"":""start"",""sessionOffsetMs"":387985,""mediaOffsetMs"":5860},{""eventType"":""playing"",""sessionOffsetMs"":388062,""mediaOffsetMs"":5860},{""eventType"":""paused"",""sessionOffsetMs"":422713,""mediaOffsetMs"":40000},{""eventType"":""reposition"",""sessionOffsetMs"":422714,""mediaOffsetMs"":5289},{""eventType"":""playing"",""sessionOffsetMs"":423310,""mediaOffsetMs"":5289},{""eventType"":""paused"",""sessionOffsetMs"":558009,""mediaOffsetMs"":140000},{""eventType"":""reposition"",""sessionOffsetMs"":558010,""mediaOffsetMs"":163501},{""eventType"":""playing"",""sessionOffsetMs"":558063,""mediaOffsetMs"":163501},{""eventType"":""paused"",""sessionOffsetMs"":929346,""mediaOffsetMs"":534510},{""eventType"":""playing"",""sessionOffsetMs"":2361608,""mediaOffsetMs"":534725},{""eventType"":""paused"",""sessionOffsetMs"":2541370,""mediaOffsetMs"":713491},{""eventType"":""stopped"",""sessionOffsetMs"":2546204,""mediaOffsetMs"":713609}]"
Amit,"Fauda: Season 3: ""Episode 11""",Chrome PC (Cadmium),2024-05-08 05:39:13,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1971000},{""eventType"":""playing"",""sessionOffsetMs"":1796,""mediaOffsetMs"":1971000},{""eventType"":""paused"",""sessionOffsetMs"":94334,""mediaOffsetMs"":2063259},{""eventType"":""playing"",""sessionOffsetMs"":320740,""mediaOffsetMs"":2063489},{""eventType"":""paused"",""sessionOffsetMs"":655522,""mediaOffsetMs"":2397381},{""eventType"":""playing"",""sessionOffsetMs"":864783,""mediaOffsetMs"":2397462},{""eventType"":""stopped"",""sessionOffsetMs"":876217,""mediaOffsetMs"":2407764}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-08 05:39:12,IN,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1307,""mediaOffsetMs"":980}]"
Amit,Limited Series Plot Clip: Who is Erin Carter?,Chrome PC (Cadmium),2024-05-08 05:39:04,IN,"[{""eventType"":""start"",""sessionOffsetMs"":78,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":851,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7010,""mediaOffsetMs"":5771},{""eventType"":""stopped"",""sessionOffsetMs"":8291,""mediaOffsetMs"":5923}]"
Amit,The Angel (Trailer),Chrome PC (Cadmium),2024-05-08 03:50:17,IN,[]
Amit,"Fauda: Season 3: ""Episode 11""",Chrome PC (Cadmium),2024-05-08 03:17:41,IN,"[{""eventType"":""start"",""sessionOffsetMs"":179676,""mediaOffsetMs"":5860},{""eventType"":""playing"",""sessionOffsetMs"":179752,""mediaOffsetMs"":5860},{""eventType"":""paused"",""sessionOffsetMs"":441706,""mediaOffsetMs"":267000},{""eventType"":""reposition"",""sessionOffsetMs"":441707,""mediaOffsetMs"":292061},{""eventType"":""playing"",""sessionOffsetMs"":441762,""mediaOffsetMs"":292061},{""eventType"":""paused"",""sessionOffsetMs"":1988766,""mediaOffsetMs"":1838946},{""eventType"":""playing"",""sessionOffsetMs"":1991777,""mediaOffsetMs"":1838994},{""eventType"":""paused"",""sessionOffsetMs"":2084764,""mediaOffsetMs"":1931771},{""eventType"":""playing"",""sessionOffsetMs"":2088820,""mediaOffsetMs"":1931984},{""eventType"":""paused"",""sessionOffsetMs"":2121004,""mediaOffsetMs"":1963878},{""eventType"":""playing"",""sessionOffsetMs"":2124051,""mediaOffsetMs"":1964172},{""eventType"":""paused"",""sessionOffsetMs"":2131182,""mediaOffsetMs"":1971074},{""eventType"":""stopped"",""sessionOffsetMs"":2134851,""mediaOffsetMs"":1971299}]"
Amit,"Fauda: Season 3: ""Episode 10""",Chrome PC (Cadmium),2024-05-08 02:39:42,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":759,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":151271,""mediaOffsetMs"":150000},{""eventType"":""reposition"",""sessionOffsetMs"":151272,""mediaOffsetMs"":174181},{""eventType"":""playing"",""sessionOffsetMs"":151331,""mediaOffsetMs"":174181},{""eventType"":""paused"",""sessionOffsetMs"":473968,""mediaOffsetMs"":496620},{""eventType"":""playing"",""sessionOffsetMs"":625140,""mediaOffsetMs"":496744},{""eventType"":""paused"",""sessionOffsetMs"":2239808,""mediaOffsetMs"":2110781},{""eventType"":""playing"",""sessionOffsetMs"":2242690,""mediaOffsetMs"":2110890},{""eventType"":""stopped"",""sessionOffsetMs"":2279712,""mediaOffsetMs"":2147611}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-08 02:39:41,IN,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":824,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1088,""mediaOffsetMs"":1116}]"
Amit,The Angel (Trailer),Chrome PC (Cadmium),2024-05-08 02:39:33,IN,"[{""eventType"":""start"",""sessionOffsetMs"":33,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":597,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6793,""mediaOffsetMs"":5809},{""eventType"":""stopped"",""sessionOffsetMs"":7860,""mediaOffsetMs"":5985}]"
Amit,The Angel (Trailer),Chrome PC (Cadmium),2024-05-08 02:09:19,IN,[]
Amit,"Fauda: Season 3: ""Episode 9""",Chrome PC (Cadmium),2024-05-08 01:28:07,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":524002},{""eventType"":""playing"",""sessionOffsetMs"":806,""mediaOffsetMs"":524002},{""eventType"":""paused"",""sessionOffsetMs"":384320,""mediaOffsetMs"":907195},{""eventType"":""playing"",""sessionOffsetMs"":484326,""mediaOffsetMs"":907466},{""eventType"":""stopped"",""sessionOffsetMs"":2471105,""mediaOffsetMs"":2892104}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-08 01:28:05,IN,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":1386,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1690,""mediaOffsetMs"":1162}]"
Amit,Season 1 Trailer: Caliphate,Chrome PC (Cadmium),2024-05-08 01:27:59,IN,"[{""eventType"":""start"",""sessionOffsetMs"":61,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":638,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5432,""mediaOffsetMs"":2909},{""eventType"":""stopped"",""sessionOffsetMs"":7111,""mediaOffsetMs"":2955}]"
Amit,Season 1 Trailer: The Diplomat,Chrome PC (Cadmium),2024-05-07 15:07:58,IN,[]
Amit,"Fauda: Season 3: ""Episode 9""",Chrome PC (Cadmium),2024-05-07 14:42:32,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":445,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":205691,""mediaOffsetMs"":205154},{""eventType"":""playing"",""sessionOffsetMs"":1226804,""mediaOffsetMs"":205187},{""eventType"":""paused"",""sessionOffsetMs"":1253428,""mediaOffsetMs"":231000},{""eventType"":""reposition"",""sessionOffsetMs"":1253429,""mediaOffsetMs"":255341},{""eventType"":""playing"",""sessionOffsetMs"":1253460,""mediaOffsetMs"":255341},{""eventType"":""paused"",""sessionOffsetMs"":1522410,""mediaOffsetMs"":524020},{""eventType"":""stopped"",""sessionOffsetMs"":1525140,""mediaOffsetMs"":524227}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-07 14:42:30,IN,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":760,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":1355,""mediaOffsetMs"":1436}]"
Amit,Bodyguard: Season 1 (Trailer),Chrome PC (Cadmium),2024-05-07 14:42:24,IN,"[{""eventType"":""start"",""sessionOffsetMs"":37,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":408,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5664,""mediaOffsetMs"":4928},{""eventType"":""stopped"",""sessionOffsetMs"":7013,""mediaOffsetMs"":5149}]"
Amit,Codename: Tiranga (fka Durga)_hook_05_16x9,Chrome PC (Cadmium),2024-05-07 13:15:36,IN,[]
Amit,"Fauda: Season 3: ""Episode 8""",Chrome PC (Cadmium),2024-05-07 12:30:15,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":237,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":271883,""mediaOffsetMs"":271457},{""eventType"":""playing"",""sessionOffsetMs"":425650,""mediaOffsetMs"":271575},{""eventType"":""paused"",""sessionOffsetMs"":487086,""mediaOffsetMs"":332000},{""eventType"":""reposition"",""sessionOffsetMs"":487087,""mediaOffsetMs"":354341},{""eventType"":""playing"",""sessionOffsetMs"":487114,""mediaOffsetMs"":354341},{""eventType"":""stopped"",""sessionOffsetMs"":2720417,""mediaOffsetMs"":2587429}]"
Amit,Season 2 Trailer: Fauda,Chrome PC (Cadmium),2024-05-07 12:30:10,IN,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":980},{""eventType"":""playing"",""sessionOffsetMs"":775,""mediaOffsetMs"":980},{""eventType"":""stopped"",""sessionOffsetMs"":5071,""mediaOffsetMs"":5171}]"
Amit,Codename: Tiranga (fka Durga)_hook_05_16x9,Chrome PC (Cadmium),2024-05-07 12:30:05,IN,"[{""eventType"":""start"",""sessionOffsetMs"":37,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":418,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5039,""mediaOffsetMs"":4430},{""eventType"":""stopped"",""sessionOffsetMs"":10103,""mediaOffsetMs"":4534}]"
Amit,Codename: Tiranga (fka Durga)_hook_05_16x9,Chrome PC (Cadmium),2024-05-07 11:38:56,IN,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":11127},{""eventType"":""playing"",""sessionOffsetMs"":631,""mediaOffsetMs"":11127},{""eventType"":""playing"",""sessionOffsetMs"":20037,""mediaOffsetMs"":30291},{""eventType"":""paused"",""sessionOffsetMs"":43072,""mediaOffsetMs"":53416},{""eventType"":""stopped"",""sessionOffsetMs"":49723,""mediaOffsetMs"":53416}]"
Amit,Codename: Tiranga (fka Durga)_hook_05_16x9,Chrome PC (Cadmium),2024-05-07 11:38:46,IN,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":9750},{""eventType"":""playing"",""sessionOffsetMs"":510,""mediaOffsetMs"":9750},{""eventType"":""paused"",""sessionOffsetMs"":8634,""mediaOffsetMs"":17783},{""eventType"":""stopped"",""sessionOffsetMs"":8898,""mediaOffsetMs"":17806}]"
Amit,Codename: Tiranga (fka Durga)_hook_05_16x9,Chrome PC (Cadmium),2024-05-07 11:38:35,IN,"[{""eventType"":""start"",""sessionOffsetMs"":24,""mediaOffsetMs"":7},{""eventType"":""playing"",""sessionOffsetMs"":610,""mediaOffsetMs"":7},{""eventType"":""paused"",""sessionOffsetMs"":10938,""mediaOffsetMs"":10016},{""eventType"":""playing"",""sessionOffsetMs"":19588,""mediaOffsetMs"":10298},{""eventType"":""paused"",""sessionOffsetMs"":20976,""mediaOffsetMs"":11394},{""eventType"":""playing"",""sessionOffsetMs"":70429,""mediaOffsetMs"":11687},{""eventType"":""stopped"",""sessionOffsetMs"":79713,""mediaOffsetMs"":20971}]"
Amit,"Fauda: Season 3: ""Episode 7""",Chrome PC (Cadmium),2024-05-07 10:51:53,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":985,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":144070,""mediaOffsetMs"":143000},{""eventType"":""reposition"",""sessionOffsetMs"":144071,""mediaOffsetMs"":160661},{""eventType"":""playing"",""sessionOffsetMs"":144115,""mediaOffsetMs"":160661},{""eventType"":""paused"",""sessionOffsetMs"":1447788,""mediaOffsetMs"":1464219},{""eventType"":""playing"",""sessionOffsetMs"":1756975,""mediaOffsetMs"":1464273},{""eventType"":""stopped"",""sessionOffsetMs"":2800655,""mediaOffsetMs"":2507193}]"
